org_name,Year,Month,Recetpts,Disposals,Pending,Response_rate,,,
Government of Jammu and Kashmir,2016,4,199,1,198,0.005025126,,,
Government of Jammu and Kashmir,2016,6,252,2,250,0.007936508,,,
Government of Jammu and Kashmir,2016,10,219,1,218,0.00456621,,,
Government of Jammu and Kashmir,2016,11,256,1,255,0.00390625,,,
Government of Jammu and Kashmir,2016,12,343,2,341,0.005830904,,,
Government of Jammu and Kashmir,2017,1,298,1,297,0.003355705,,,
Government of Jammu and Kashmir,2017,3,335,1,334,0.002985075,,,
Government of Jammu and Kashmir,2017,4,340,1,339,0.002941176,,,
Government of Jammu and Kashmir,2017,7,284,2,282,0.007042254,,,
Government of Jammu and Kashmir,2017,8,350,3,347,0.008571429,,,
Government of Jammu and Kashmir,2017,10,263,1,262,0.003802281,,,
Government of Jammu and Kashmir,2017,11,256,4,252,0.015625,,,
Government of Jammu and Kashmir,2017,12,216,3,213,0.013888889,,,
Government of Jammu and Kashmir,2018,1,245,1,244,0.004081633,,,
Government of Jammu and Kashmir,2018,2,210,1,209,0.004761905,,,
Government of Jammu and Kashmir,2018,3,255,1,254,0.003921569,,,
Government of Jammu and Kashmir,2018,4,297,1,296,0.003367003,,,
Government of Jammu and Kashmir,2018,5,344,9,335,0.026162791,,,
Government of Jammu and Kashmir,2018,6,283,6,277,0.021201413,,,
Government of Jammu and Kashmir,2018,7,371,36,335,0.09703504,,,
Government of Jammu and Kashmir,2018,8,275,25,250,0.090909091,,,
Government of Jammu and Kashmir,2018,9,277,15,262,0.054151625,,,
Government of Jammu and Kashmir,2018,10,261,20,241,0.076628352,,,
Government of Jammu and Kashmir,2018,11,221,19,202,0.085972851,,,
Government of Jammu and Kashmir,2018,12,260,10,250,0.038461538,,,
Government of Jammu and Kashmir,2019,1,271,11,260,0.040590406,,,
Government of Jammu and Kashmir,2019,2,282,351,-69,1.244680851,,,
Government of Jammu and Kashmir,2019,3,301,14,287,0.046511628,,,
Government of Jammu and Kashmir,2019,4,218,15,203,0.068807339,,,
Government of Jammu and Kashmir,2019,5,233,10,223,0.042918455,,,
Government of Jammu and Kashmir,2019,6,415,12,403,0.028915663,,,
Government of Jammu and Kashmir,2019,7,491,13,478,0.026476578,,,
Government of Jammu and Kashmir,2019,8,296,14,282,0.047297297,,,
Government of Jammu and Kashmir,2019,9,330,6,324,0.018181818,,,
Government of Jammu and Kashmir,2019,10,264,18,246,0.068181818,,,
Government of Jammu and Kashmir,2019,11,11,1,10,0.090909091,,,
Government of Jharkhand,2016,1,417,1,416,0.002398082,,,
Government of Jharkhand,2016,2,494,1,493,0.002024291,,,
Government of Jharkhand,2016,3,449,2,447,0.004454343,,,
Government of Jharkhand,2016,4,458,3,455,0.006550218,,,
Government of Jharkhand,2016,5,469,2,467,0.004264392,,,
Government of Jharkhand,2016,6,582,8,574,0.013745704,,,
Government of Jharkhand,2016,7,473,3,470,0.006342495,,,
Government of Jharkhand,2016,8,580,2,578,0.003448276,,,
Government of Jharkhand,2016,9,570,1,569,0.001754386,,,
Government of Jharkhand,2016,10,531,2,529,0.003766478,,,
Government of Jharkhand,2016,11,481,2,479,0.004158004,,,
Government of Jharkhand,2016,12,868,1,867,0.001152074,,,
Government of Jharkhand,2017,1,707,14,693,0.01980198,,,
Government of Jharkhand,2017,2,810,39,771,0.048148148,,,
Government of Jharkhand,2017,3,885,54,831,0.061016949,,,
Government of Jharkhand,2017,4,1313,54,1259,0.04112719,,,
Government of Jharkhand,2017,5,945,22,923,0.023280423,,,
Government of Jharkhand,2017,6,940,54,886,0.057446809,,,
Government of Jharkhand,2017,7,834,297,537,0.356115108,,,
Government of Jharkhand,2017,8,1123,198,925,0.176313446,,,
Government of Jharkhand,2017,9,989,334,655,0.337714863,,,
Government of Jharkhand,2017,10,732,1265,-533,1.728142077,,,
Government of Jharkhand,2017,11,853,2162,-1309,2.534583822,,,
Government of Jharkhand,2017,12,895,2035,-1140,2.273743017,,,
Government of Jharkhand,2018,1,904,1929,-1025,2.133849558,,,
Government of Jharkhand,2018,2,834,1785,-951,2.14028777,,,
Government of Jharkhand,2018,3,888,1215,-327,1.368243243,,,
Government of Jharkhand,2018,4,778,835,-57,1.073264781,,,
Government of Jharkhand,2018,5,992,519,473,0.523185484,,,
Government of Jharkhand,2018,6,1260,309,951,0.245238095,,,
Government of Jharkhand,2018,7,1357,313,1044,0.230655859,,,
Government of Jharkhand,2018,8,1134,169,965,0.149029982,,,
Government of Jharkhand,2018,9,1078,177,901,0.16419295,,,
Government of Jharkhand,2018,10,1075,62,1013,0.057674419,,,
Government of Jharkhand,2018,11,729,71,658,0.09739369,,,
Government of Jharkhand,2018,12,1017,87,930,0.085545723,,,
Government of Jharkhand,2019,1,897,115,782,0.128205128,,,
Government of Jharkhand,2019,2,887,301,586,0.33934611,,,
Government of Jharkhand,2019,3,824,59,765,0.071601942,,,
Government of Jharkhand,2019,4,650,47,603,0.072307692,,,
Government of Jharkhand,2019,5,734,40,694,0.054495913,,,
Government of Jharkhand,2019,6,1289,41,1248,0.031807603,,,
Government of Jharkhand,2019,7,1347,87,1260,0.064587973,,,
Government of Jharkhand,2019,8,1049,85,964,0.081029552,,,
Government of Jharkhand,2019,9,1433,48,1385,0.033496162,,,
Government of Jharkhand,2019,10,1164,35,1129,0.030068729,,,
Government of Jharkhand,2019,11,44,3,41,0.068181818,,,
Government of Karnataka,2016,1,536,1,535,0.001865672,,,
Government of Karnataka,2016,2,833,5,828,0.006002401,,,
Government of Karnataka,2016,3,1151,8,1143,0.006950478,,,
Government of Karnataka,2016,4,987,4,983,0.004052685,,,
Government of Karnataka,2016,5,956,2,954,0.00209205,,,
Government of Karnataka,2016,6,1232,2,1230,0.001623377,,,
Government of Karnataka,2016,7,1066,4,1062,0.003752345,,,
Government of Karnataka,2016,8,1321,3,1318,0.002271007,,,
Government of Karnataka,2016,9,1195,6,1189,0.005020921,,,
Government of Karnataka,2016,10,921,8,913,0.008686211,,,
Government of Karnataka,2016,11,1163,3,1160,0.002579536,,,
Government of Karnataka,2016,12,2318,222,2096,0.095772217,,,
Government of Karnataka,2017,1,1650,191,1459,0.115757576,,,
Government of Karnataka,2017,2,1494,2138,-644,1.431057564,,,
Government of Karnataka,2017,3,2052,3567,-1515,1.738304094,,,
Government of Karnataka,2017,4,1667,2426,-759,1.455308938,,,
Government of Karnataka,2017,5,1692,1640,52,0.969267139,,,
Government of Karnataka,2017,6,1873,1646,227,0.878804058,,,
Government of Karnataka,2017,7,1920,758,1162,0.394791667,,,
Government of Karnataka,2017,8,1872,1126,746,0.601495726,,,
Government of Karnataka,2017,9,1260,656,604,0.520634921,,,
Government of Karnataka,2017,10,1126,788,338,0.69982238,,,
Government of Karnataka,2017,11,1100,753,347,0.684545455,,,
Government of Karnataka,2017,12,919,423,496,0.460282916,,,
Government of Karnataka,2018,1,1113,2807,-1694,2.522012579,,,
Government of Karnataka,2018,2,1112,2565,-1453,2.306654676,,,
Government of Karnataka,2018,3,1536,2344,-808,1.526041667,,,
Government of Karnataka,2018,4,1220,835,385,0.68442623,,,
Government of Karnataka,2018,5,1577,1214,363,0.769816107,,,
Government of Karnataka,2018,6,1684,1182,502,0.701900238,,,
Government of Karnataka,2018,7,2473,1186,1287,0.479579458,,,
Government of Karnataka,2018,8,1928,1450,478,0.752074689,,,
Government of Karnataka,2018,9,1467,491,976,0.33469666,,,
Government of Karnataka,2018,10,1378,206,1172,0.149492017,,,
Government of Karnataka,2018,11,1105,153,952,0.138461538,,,
Government of Karnataka,2018,12,1143,123,1020,0.107611549,,,
Government of Karnataka,2019,1,1454,231,1223,0.158872077,,,
Government of Karnataka,2019,2,1338,181,1157,0.135276532,,,
Government of Karnataka,2019,3,1506,72,1434,0.047808765,,,
Government of Karnataka,2019,4,1174,96,1078,0.081771721,,,
Government of Karnataka,2019,5,1008,67,941,0.066468254,,,
Government of Karnataka,2019,6,2731,68,2663,0.024899304,,,
Government of Karnataka,2019,7,3269,107,3162,0.032731722,,,
Government of Karnataka,2019,8,2151,86,2065,0.039981404,,,
Government of Karnataka,2019,9,2903,108,2795,0.037202894,,,
Government of Karnataka,2019,10,2635,102,2533,0.038709677,,,
Government of Karnataka,2019,11,85,7,78,0.082352941,,,
Government of Kerala,2016,1,275,2,273,0.007272727,,,
Government of Kerala,2016,2,314,22,292,0.070063694,,,
Government of Kerala,2016,3,443,47,396,0.106094808,,,
Government of Kerala,2016,4,422,84,338,0.199052133,,,
Government of Kerala,2016,5,492,121,371,0.245934959,,,
Government of Kerala,2016,6,519,74,445,0.142581888,,,
Government of Kerala,2016,7,500,35,465,0.07,,,
Government of Kerala,2016,8,453,422,31,0.931567329,,,
Government of Kerala,2016,9,404,34,370,0.084158416,,,
Government of Kerala,2016,10,451,208,243,0.461197339,,,
Government of Kerala,2016,11,467,28,439,0.059957173,,,
Government of Kerala,2016,12,630,21,609,0.033333333,,,
Government of Kerala,2017,1,462,13,449,0.028138528,,,
Government of Kerala,2017,2,495,82,413,0.165656566,,,
Government of Kerala,2017,3,619,172,447,0.277867528,,,
Government of Kerala,2017,4,731,68,663,0.093023256,,,
Government of Kerala,2017,5,990,213,777,0.215151515,,,
Government of Kerala,2017,6,1046,13,1033,0.012428298,,,
Government of Kerala,2017,7,897,53,844,0.059085842,,,
Government of Kerala,2017,8,854,67,787,0.078454333,,,
Government of Kerala,2017,9,504,11,493,0.021825397,,,
Government of Kerala,2017,10,560,1,559,0.001785714,,,
Government of Kerala,2017,11,670,3,667,0.004477612,,,
Government of Kerala,2017,12,499,9,490,0.018036072,,,
Government of Kerala,2018,1,561,13,548,0.023172906,,,
Government of Kerala,2018,2,505,2,503,0.003960396,,,
Government of Kerala,2018,3,483,4,479,0.008281573,,,
Government of Kerala,2018,4,519,1,518,0.001926782,,,
Government of Kerala,2018,5,444,28,416,0.063063063,,,
Government of Kerala,2018,6,552,32,520,0.057971014,,,
Government of Kerala,2018,7,562,69,493,0.122775801,,,
Government of Kerala,2018,8,587,75,512,0.127768313,,,
Government of Kerala,2018,9,559,94,465,0.168157424,,,
Government of Kerala,2018,10,521,64,457,0.122840691,,,
Government of Kerala,2018,11,479,48,431,0.100208768,,,
Government of Kerala,2018,12,403,40,363,0.099255583,,,
Government of Kerala,2019,1,562,45,517,0.080071174,,,
Government of Kerala,2019,2,698,444,254,0.636103152,,,
Government of Kerala,2019,3,569,49,520,0.086115993,,,
Government of Kerala,2019,4,319,53,266,0.166144201,,,
Government of Kerala,2019,5,661,47,614,0.071104387,,,
Government of Kerala,2019,6,688,49,639,0.07122093,,,
Government of Kerala,2019,7,717,52,665,0.072524407,,,
Government of Kerala,2019,8,518,62,456,0.11969112,,,
Government of Kerala,2019,9,640,54,586,0.084375,,,
Government of Kerala,2019,10,920,434,486,0.47173913,,,
Government of Kerala,2019,11,49,24,25,0.489795918,,,
Government of Madhya Pradesh,2016,1,1076,12,1064,0.011152416,,,
Government of Madhya Pradesh,2016,2,1281,26,1255,0.020296643,,,
Government of Madhya Pradesh,2016,3,1542,41,1501,0.026588846,,,
Government of Madhya Pradesh,2016,4,1200,66,1134,0.055,,,
Government of Madhya Pradesh,2016,5,1308,19,1289,0.014525994,,,
Government of Madhya Pradesh,2016,6,1749,44,1705,0.025157233,,,
Government of Madhya Pradesh,2016,7,1545,49,1496,0.03171521,,,
Government of Madhya Pradesh,2016,8,1895,58,1837,0.03060686,,,
Government of Madhya Pradesh,2016,9,2114,62,2052,0.029328288,,,
Government of Madhya Pradesh,2016,10,1974,242,1732,0.122593718,,,
Government of Madhya Pradesh,2016,11,1777,293,1484,0.164884637,,,
Government of Madhya Pradesh,2016,12,2560,243,2317,0.094921875,,,
Government of Madhya Pradesh,2017,1,2218,262,1956,0.118124436,,,
Government of Madhya Pradesh,2017,2,2088,260,1828,0.124521073,,,
Government of Madhya Pradesh,2017,3,2381,379,2002,0.159176816,,,
Government of Madhya Pradesh,2017,4,2683,392,2291,0.146105106,,,
Government of Madhya Pradesh,2017,5,2529,167,2362,0.066034006,,,
Government of Madhya Pradesh,2017,6,2222,223,1999,0.100360036,,,
Government of Madhya Pradesh,2017,7,2021,111,1910,0.054923305,,,
Government of Madhya Pradesh,2017,8,2656,52,2604,0.019578313,,,
Government of Madhya Pradesh,2017,9,2518,205,2313,0.08141382,,,
Government of Madhya Pradesh,2017,10,2025,231,1794,0.114074074,,,
Government of Madhya Pradesh,2017,11,2096,165,1931,0.078721374,,,
Government of Madhya Pradesh,2017,12,2201,228,1973,0.103589278,,,
Government of Madhya Pradesh,2018,1,2185,258,1927,0.118077803,,,
Government of Madhya Pradesh,2018,2,1969,161,1808,0.081767395,,,
Government of Madhya Pradesh,2018,3,2394,184,2210,0.076858814,,,
Government of Madhya Pradesh,2018,4,2217,246,1971,0.110960758,,,
Government of Madhya Pradesh,2018,5,2962,557,2405,0.188048616,,,
Government of Madhya Pradesh,2018,6,2742,456,2286,0.166301969,,,
Government of Madhya Pradesh,2018,7,3478,497,2981,0.142898217,,,
Government of Madhya Pradesh,2018,8,2830,399,2431,0.140989399,,,
Government of Madhya Pradesh,2018,9,2837,211,2626,0.074374339,,,
Government of Madhya Pradesh,2018,10,2389,303,2086,0.12683131,,,
Government of Madhya Pradesh,2018,11,1611,317,1294,0.196772191,,,
Government of Madhya Pradesh,2018,12,1574,271,1303,0.172172808,,,
Government of Madhya Pradesh,2019,1,2008,464,1544,0.231075697,,,
Government of Madhya Pradesh,2019,2,2072,1165,907,0.562258687,,,
Government of Madhya Pradesh,2019,3,2299,937,1362,0.407568508,,,
Government of Madhya Pradesh,2019,4,1455,354,1101,0.243298969,,,
Government of Madhya Pradesh,2019,5,1647,426,1221,0.258652095,,,
Government of Madhya Pradesh,2019,6,3192,440,2752,0.137844612,,,
Government of Madhya Pradesh,2019,7,4059,805,3254,0.198324711,,,
Government of Madhya Pradesh,2019,8,3065,556,2509,0.181402936,,,
Government of Madhya Pradesh,2019,9,4210,496,3714,0.117814727,,,
Government of Madhya Pradesh,2019,10,3345,560,2785,0.167414051,,,
Government of Madhya Pradesh,2019,11,171,30,141,0.175438596,,,
Government of Maharashtra,2016,1,1503,1,1502,0.000665336,,,
Government of Maharashtra,2016,2,1831,26,1805,0.014199891,,,
Government of Maharashtra,2016,3,1972,46,1926,0.023326572,,,
Government of Maharashtra,2016,4,2029,130,1899,0.064070971,,,
Government of Maharashtra,2016,5,1955,218,1737,0.111508951,,,
Government of Maharashtra,2016,6,2655,332,2323,0.125047081,,,
Government of Maharashtra,2016,7,2212,201,2011,0.090867993,,,
Government of Maharashtra,2016,8,3147,193,2954,0.061328249,,,
Government of Maharashtra,2016,9,2819,198,2621,0.070237673,,,
Government of Maharashtra,2016,10,2448,448,2000,0.183006536,,,
Government of Maharashtra,2016,11,2583,456,2127,0.176538908,,,
Government of Maharashtra,2016,12,4830,541,4289,0.112008282,,,
Government of Maharashtra,2017,1,3397,326,3071,0.09596703,,,
Government of Maharashtra,2017,2,3126,780,2346,0.249520154,,,
Government of Maharashtra,2017,3,3791,792,2999,0.208915853,,,
Government of Maharashtra,2017,4,3851,1055,2796,0.273954817,,,
Government of Maharashtra,2017,5,3973,1372,2601,0.345330984,,,
Government of Maharashtra,2017,6,4120,1223,2897,0.29684466,,,
Government of Maharashtra,2017,7,3740,1569,2171,0.419518717,,,
Government of Maharashtra,2017,8,4310,1350,2960,0.313225058,,,
Government of Maharashtra,2017,9,3274,2105,1169,0.642944411,,,
Government of Maharashtra,2017,10,2443,1444,999,0.591076545,,,
Government of Maharashtra,2017,11,2781,1747,1034,0.628191298,,,
Government of Maharashtra,2017,12,2322,828,1494,0.356589147,,,
Government of Maharashtra,2018,1,2553,2399,154,0.939678809,,,
Government of Maharashtra,2018,2,2362,1702,660,0.720575783,,,
Government of Maharashtra,2018,3,2732,2477,255,0.906661786,,,
Government of Maharashtra,2018,4,2853,2361,492,0.827549947,,,
Government of Maharashtra,2018,5,3218,2608,610,0.810441268,,,
Government of Maharashtra,2018,6,2755,1769,986,0.642105263,,,
Government of Maharashtra,2018,7,3730,2199,1531,0.589544236,,,
Government of Maharashtra,2018,8,3396,1996,1400,0.587750294,,,
Government of Maharashtra,2018,9,3607,1530,2077,0.424175215,,,
Government of Maharashtra,2018,10,3832,1978,1854,0.516179541,,,
Government of Maharashtra,2018,11,3074,1162,1912,0.378009109,,,
Government of Maharashtra,2018,12,3189,1593,1596,0.499529633,,,
Government of Maharashtra,2019,1,4276,1191,3085,0.278531338,,,
Government of Maharashtra,2019,2,4646,2000,2646,0.43047783,,,
Government of Maharashtra,2019,3,3745,944,2801,0.252069426,,,
Government of Maharashtra,2019,4,3242,803,2439,0.247686613,,,
Government of Maharashtra,2019,5,2980,811,2169,0.272147651,,,
Government of Maharashtra,2019,6,5020,714,4306,0.142231076,,,
Government of Maharashtra,2019,7,5500,1256,4244,0.228363636,,,
Government of Maharashtra,2019,8,4206,1566,2640,0.37232525,,,
Government of Maharashtra,2019,9,6789,889,5900,0.13094712,,,
Government of Maharashtra,2019,10,5450,675,4775,0.123853211,,,
Government of Maharashtra,2019,11,174,28,146,0.16091954,,,
Government of Manipur,2016,3,20,1,19,0.05,,,
Government of Manipur,2016,6,42,1,41,0.023809524,,,
Government of Manipur,2016,7,39,1,38,0.025641026,,,
Government of Manipur,2016,10,72,1,71,0.013888889,,,
Government of Manipur,2017,2,36,1,35,0.027777778,,,
Government of Manipur,2017,3,47,1,46,0.021276596,,,
Government of Manipur,2017,5,37,1,36,0.027027027,,,
Government of Manipur,2017,11,47,1,46,0.021276596,,,
Government of Manipur,2017,12,25,1,24,0.04,,,
Government of Manipur,2018,5,25,1,24,0.04,,,
Government of Manipur,2018,6,24,4,20,0.166666667,,,
Government of Manipur,2018,7,22,1,21,0.045454545,,,
Government of Manipur,2018,8,11,1,10,0.090909091,,,
Government of Manipur,2018,9,18,4,14,0.222222222,,,
Government of Manipur,2018,11,15,2,13,0.133333333,,,
Government of Manipur,2018,12,18,1,17,0.055555556,,,
Government of Manipur,2019,1,19,1,18,0.052631579,,,
Government of Manipur,2019,2,26,32,-6,1.230769231,,,
Government of Manipur,2019,3,15,2,13,0.133333333,,,
Government of Manipur,2019,4,17,2,15,0.117647059,,,
Government of Manipur,2019,5,13,3,10,0.230769231,,,
Government of Manipur,2019,6,24,1,23,0.041666667,,,
Government of Manipur,2019,7,29,1,28,0.034482759,,,
Government of Manipur,2019,8,27,2,25,0.074074074,,,
Government of Manipur,2019,9,39,1,38,0.025641026,,,
Government of Manipur,2019,10,32,1,31,0.03125,,,
Government of Meghalaya,2016,3,10,3,7,0.3,,,
Government of Meghalaya,2016,4,18,7,11,0.388888889,,,
Government of Meghalaya,2016,5,25,5,20,0.2,,,
Government of Meghalaya,2016,6,37,1,36,0.027027027,,,
Government of Meghalaya,2016,7,27,1,26,0.037037037,,,
Government of Meghalaya,2016,8,30,1,29,0.033333333,,,
Government of Meghalaya,2016,11,32,1,31,0.03125,,,
Government of Meghalaya,2017,2,418,2,416,0.004784689,,,
Government of Meghalaya,2017,4,34,2,32,0.058823529,,,
